listing_id,price,rating,listing_added,name,host_id,host_name,room_type,number_of_reviews,last_review,reviews_per_month,availability_365,number_of_stays,5_stars,latitude,longitude,borough,neighbourhood,is_rated
229367,89.0,4.107647314802892,2018-12-28,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,1097545,Carol,Private room,278,2019-07-03,2.95,192,333.6,0.6899148535065636,40.72645,-73.98035,Manhattan,East Village,1
231414,270.0,4.462371182866195,2013-01-03,TURQUOISE: One-Bedroom Apt. in Soho,1184442,Roberto,Private room,1,2013-07-09,0.01,210,1.2,0.636521926290978,40.72599,-74.00168000000002,Manhattan,SoHo,1
233638,55.0,4.2140864321912845,2018-01-25,rooms for rent in Queens with piano,1012895,Melody,Private room,19,2018-07-31,0.25,311,22.8,0.6368645593419255,40.70163,-73.90867,Queens,Ridgewood,1
234184,325.0,4.172689671601661,2018-12-25,Spacious Stunning Harlem Townhouse,902054,William,Entire place,89,2019-06-30,0.94,153,106.8,0.6033391688690902,40.80903,-73.94197,Manhattan,Harlem,1
234870,75.0,4.466357591104591,2017-01-25,Private Room With GREAT Location,1229984,John,Private room,65,2017-07-31,0.74,219,78.0,0.6775435663774376,40.74581,-73.95295,Queens,Long Island City,1
235651,130.0,3.4326697982323187,2018-10-21,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,83257,Olan,Private room,80,2019-04-26,0.86,332,96.0,0.7085734566878751,40.74,-74.00381,Manhattan,West Village,1
237127,195.0,3.567278397034107,2018-10-23,LOCATION LOCATION LOCATION Liz's,1146958,Liz,Entire place,139,2019-04-28,1.59,325,166.79999999999995,0.7778681705844048,40.73833,-73.98186,Manhattan,Kips Bay,1
239733,75.0,3.329633685677647,2018-12-21,Astoria Garden Suite,1256874,Nancy,Entire place,49,2019-06-26,0.53,313,58.8,0.6794941967127159,40.77679000000001,-73.91686999999997,Queens,Ditmars Steinway,1
241140,438.0,3.4872443769647874,2018-10-09,The Notorious B.N.B. { The Wallace },1177497,Jessica,Private room,43,2019-04-14,0.46,363,51.6,0.6488228906325159,40.68975,-73.96703000000002,Brooklyn,Clinton Hill,1
251277,140.0,3.2168256129784334,2018-12-24,Private Bdrm /Bath 1 block Ctrl Prk,1317343,Carol,Private room,176,2019-06-29,1.89,300,211.2,0.6870593444659583,40.78558,-73.9726,Manhattan,Upper West Side,1
253590,185.0,4.566641637230365,2018-12-23,Large 1 Bedroom furnished on UWS,1331850,G,Entire place,16,2019-06-28,0.23,261,19.2,0.8141600872514044,40.79771,-73.96323000000002,Manhattan,Upper West Side,1
253800,199.0,3.358658392134353,2018-10-20,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Entire place,24,2019-04-25,0.26,60,28.8,0.6033456487355773,40.7373,-73.95323,Brooklyn,Greenpoint,1
253806,199.0,4.6202376697152765,2018-12-27,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Entire place,43,2019-07-02,0.47,60,51.6,0.8610862657428101,40.73652,-73.95236,Brooklyn,Greenpoint,1
255024,220.0,4.506044926084728,2018-12-19,"3BR, 2 bathroom condo in Bushwick",1340007,Roger,Entire place,178,2019-06-24,2.69,297,213.6,0.8932995691286684,40.70271,-73.91566,Brooklyn,Bushwick,1
255957,495.0,4.3233619911453625,2018-12-25,NOLITA! LOCATION! LOCATION! VIEWS! FREE GYM!,506779,Claudia,Entire place,25,2019-06-30,0.27,338,30.0,0.610932648581742,40.72004,-73.99424,Manhattan,Nolita,1
257568,48.0,4.777135573279302,2017-02-06,Zen Den (Airport Pickup: JFK & LGA),1123923,Adolfo,Private room,53,2017-08-12,0.57,1,63.6,0.8343582071086832,40.67855,-73.8896,Brooklyn,Cypress Hills,1
258686,75.0,3.968165681628265,2015-06-26,My Home Is Your Home,1233267,Kim,Private room,20,2015-12-30,0.23,0,24.0,0.7428191379679618,40.70554,-73.76637,Queens,St. Albans,1
258838,250.0,4.492321757397106,2018-11-16,"Oceanview,close to Manhattan",1360198,Marina,Entire place,21,2019-05-22,0.26,333,25.2,0.6004726317807879,40.59251,-74.06479,Staten Island,Arrochar,1
261259,145.0,4.5714849495071945,2014-11-21,Apartment in Best location in NYC,1370358,Keiko,Entire place,11,2015-05-27,0.12,0,13.2,0.8335406264562539,40.72953,-74.00461999999997,Manhattan,West Village,1
266756,199.0,3.796510164827612,2017-12-25,REAL 2BR-HEART OF SOHO-LITTLE ITALY,1398809,Roberto  Mike,Entire place,89,2018-06-30,0.99,0,106.8,0.680600013570642,40.71905,-73.99677,Manhattan,Little Italy,1
267435,75.0,3.9711241568822864,2018-12-26,Large Sunny Bedroom in QNS NYC,1402454,Jocelin,Private room,38,2019-07-01,0.85,0,45.6,0.6003174000257961,40.73349,-73.86009,Queens,Rego Park,1
268481,290.0,3.1108911908622807,2013-03-21,Resort-like living in Williamsburg,1380703,Vishal,Entire place,1,2013-09-24,0.01,0,1.2,0.7631505795849526,40.71647,-73.93974,Brooklyn,Williamsburg,1
270680,190.0,4.946536198864221,2018-12-23,GREAP STUDIO / 4PPL IN MIDTOWN,1315849,Javier Pedraza,Private room,30,2019-06-28,0.33,365,36.0,0.8455518132446989,40.71073,-73.96207,Brooklyn,Williamsburg,1
271130,65.0,3.300307578083737,2018-11-20,Tranquil in the heart of Brooklyn 1,1417166,Lex,Private room,45,2019-05-26,0.52,0,54.0,0.6175476265943749,40.6865,-73.95371999999998,Brooklyn,Bedford-Stuyvesant,1
271694,125.0,4.896054891457211,2015-03-05,"Easy, comfortable studio in Midtown",1387370,James,Entire place,19,2015-09-08,0.21,365,22.8,0.9087265113564272,40.75282,-73.97315,Manhattan,Midtown,1
271954,150.0,4.478396485337809,2018-12-15,Beautiful brownstone apartment,1423798,Aj,Entire place,203,2019-06-20,2.22,300,243.6,0.7434996994088457,40.73388,-73.99452,Manhattan,Greenwich Village,1
273190,1300.0,4.708130258377475,2018-03-22,6 Bedroom Landmark West Village Townhouse,605463,West Village,Entire place,28,2018-09-25,0.31,297,33.6,0.9388550767218624,40.73301,-74.00268,Manhattan,West Village,1
274376,135.0,3.36997030292953,2018-12-19,"Private Clinton Hill, Brooklyn Apt",1434931,Aaron,Entire place,6,2019-06-24,0.13,317,7.1999999999999975,0.657688930046702,40.68156,-73.96537,Brooklyn,Clinton Hill,1
274743,110.0,4.755275496792804,2014-02-25,Charming furnished Studio-Loft,1436404,Catherine,Entire place,1,2014-08-31,0.02,275,1.2,0.7393296769733964,40.77368,-73.95198,Manhattan,Upper East Side,1
276317,402.0,4.545861574591595,2018-12-18,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Chauncey,Entire place,89,2019-06-23,0.97,340,106.8,0.8814968157156472,40.67847,-73.97038,Brooklyn,Prospect Heights,1
278631,250.0,4.684334562792854,2012-10-16,West Village NYC Sun-filled Studio!,1132207,Cathryne,home,7,2013-04-21,0.08,35,8.4,0.6898157993230041,40.73729,-74.00806999999998,Manhattan,West Village,1
279093,300.0,3.9483187567890647,2017-10-05,Huge Apartment!  Amazing View!,1455825,Erica,Entire place,2,2018-04-10,0.06,365,2.4,0.721775340015186,40.82977,-73.94071,Manhattan,Harlem,1
282514,97.0,3.976202512910578,2018-12-20,"Own Room & Bath, Sunny Town House, 18"" to Wall St",1464358,Dian,Private room,29,2019-06-25,1.57,118,34.8,0.6484945413060217,40.68106,-73.9292,Brooklyn,Bedford-Stuyvesant,1
282863,91.0,3.626040233436644,2018-12-16,Cozy & Charming Boerum Hill Flat,322934,Kate,Entire place,69,2019-06-21,0.76,265,82.8,0.6810494143611373,40.68131,-73.98879000000002,Brooklyn,Gowanus,1
282977,125.0,4.095062496089684,2018-12-31,Park Slope Brooklyn!  Sunny Bedroom.,1474071,Diana,Private room,232,2019-07-06,2.52,303,278.4,0.6650837457000894,40.67264,-73.98136,Brooklyn,Park Slope,1
283550,175.0,4.478162365964797,2018-10-16,Hells Kitchen Ground Fl 1-bedroom,1476954,Jose,Entire place,10,2019-04-21,0.23,0,12.0,0.701320030797552,40.76001,-73.99133,Manhattan,Hell's Kitchen,1
285442,300.0,3.9992605663164817,2012-10-31,Huge room with private balcony,1475866,Jesper,Private room,1,2013-05-06,0.01,0,1.2,0.6897754863360496,40.73119000000001,-73.98819,Manhattan,East Village,1
285492,385.0,4.668999071433516,2018-01-28,Amazing 1 bedroom apt with NYC View,1486034,Eric,Entire place,63,2018-08-03,0.71,364,75.6,0.8851270277857216,40.74494,-73.9998,Manhattan,Chelsea,1
285716,47.0,3.9557191589564966,2013-03-08,Great spacious room by the L train!,1487126,Anamaria,Private room,5,2013-09-11,0.06,0,6.0,0.7600091034306332,40.69657,-73.9129,Brooklyn,Bushwick,1
287481,120.0,3.6236842110086864,2018-10-26,Bright Loft Apt w Skylight in Wburg,1495502,Olly,Entire place,66,2019-05-01,0.72,17,79.2,0.6516340053281036,40.70839,-73.94289,Brooklyn,Williamsburg,1
289703,249.0,4.511653462796295,2016-05-23,Beautiful SoHo Luxury Apartment,815741,Geoff,Entire place,8,2016-11-26,0.11,0,9.6,0.7862409823598802,40.7253,-73.99916,Manhattan,SoHo,1
290457,139.0,3.2101870213165995,2018-08-13,Between Two Bridges 2BD -Whole Apt!,207124,Mikki & Bazi,Entire place,37,2019-02-16,0.41,153,44.4,0.6618978901041697,40.71283,-73.99703000000002,Manhattan,Chinatown,1
291524,209.0,4.072584062764216,2018-12-20,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,1470688,Philip,Entire place,14,2019-06-25,0.16,205,16.8,0.6478557556689403,40.77338,-73.98886999999998,Manhattan,Upper West Side,1
292047,90.0,3.131596787472478,2018-12-29,Gorgeous pvt room in West Village,1490696,Alejandra,Private room,209,2019-07-04,2.38,236,250.8,0.6141071001215999,40.73908,-74.00378,Manhattan,West Village,1
292121,199.0,3.8048812652939823,2018-03-09,1 bedroom apt in Midtown West,169927,Hubert,Entire place,4,2018-09-12,0.07,200,4.8,0.6023159241686717,40.7625,-73.9869,Manhattan,Hell's Kitchen,1
294242,199.0,3.3485264764208744,2018-11-30,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Entire place,75,2019-06-05,0.93,84,90.0,0.6526506908268712,40.7389,-73.95395,Brooklyn,Greenpoint,1
294717,125.0,4.3774447409788095,2014-11-14,Modern apartment w/ gorgeous view,1523610,Marissa,Private room,17,2015-05-20,0.19,0,20.4,0.6074004743353039,40.71095,-73.95239000000002,Brooklyn,Williamsburg,1
296345,75.0,4.341804521163395,2018-11-25,E Williamsburg Apartment with Yard,496164,Todd,Private room,98,2019-05-31,1.07,264,117.6,0.7611594422979526,40.71143,-73.94159,Brooklyn,Williamsburg,1
305211,180.0,4.412113574601032,2018-12-13,Your Own 2 Br Apt Bedford and Grand,1570170,Kristina,Entire place,236,2019-06-18,2.74,242,283.2,0.6051955407161496,40.71532,-73.96064,Brooklyn,Williamsburg,1
310272,59.0,4.329158438065596,2018-11-28,"Private Room in Artist's Home, Stapleton, SI",1390555,Jonathan,Private room,50,2019-06-03,0.56,352,60.0,0.6437282554264769,40.62318,-74.07848,Staten Island,Clifton,1
320876,185.0,4.9587593822947005,2018-12-25,Amazing Park Slope Duplex with Deck,516347,Lillian,Entire place,215,2019-06-30,2.42,291,258.0,0.8732771335037963,40.66485,-73.98343,Brooklyn,South Slope,1
322974,120.0,4.076122527206001,2018-08-05,Chelsea/Meat Packing  Artist Space!,1610852,Amanda,Private room,78,2019-02-08,1.22,0,93.6,0.6322494953682721,40.73887,-74.00341999999998,Manhattan,West Village,1
327521,150.0,3.478780990320399,2015-05-13,"Lovely studio in East Village, NY",82896,Esther,Entire place,1,2015-11-16,0.02,0,1.2,0.6730824168201835,40.725,-73.98850999999998,Manhattan,East Village,1
329310,250.0,4.6596831249403365,2015-11-09,Creative Director's Chinatown Loft,1681546,Todd,Entire place,9,2016-05-14,0.1,190,10.8,0.9135034022596072,40.71638,-73.99167,Manhattan,Chinatown,1
335820,120.0,3.1810820818965566,2018-10-24,4 Beds 2 Bathrooms Rental 1,1709216,Steve And Heather,home,79,2019-04-29,0.88,349,94.8,0.6085444572081203,40.63611,-73.94637,Brooklyn,East Flatbush,1
341982,99.0,3.3962319164821406,2015-02-17,"Lincoln Center Studio, Clean&Sunny!",483013,Yj,Entire place,36,2015-08-23,0.45,0,43.2,0.6022632741238643,40.77577,-73.98258,Manhattan,Upper West Side,1
343276,95.0,4.842389325929497,2018-11-20,TIMES SQUARE HOUSE!,1732559,J,Private room,110,2019-05-26,1.27,43,132.0,0.8474184870805016,40.75782,-73.99349000000002,Manhattan,Hell's Kitchen,1
344019,195.0,3.670904729036939,2011-12-03,Best West Village/Meatpacking Space,1746209,R.,Private room,7,2012-06-07,0.08,129,8.4,0.7472230322245788,40.73104,-74.00879,Manhattan,West Village,1
344092,150.0,4.395697258949629,2016-01-08,"Heavy Sun, Quiet, Arty 1 Bedroom",1745402,Tony,Entire place,19,2016-07-13,0.22,0,22.8,0.6987227181310955,40.64372,-74.02065999999998,Brooklyn,Sunset Park,1
350525,145.0,4.383903764054537,2017-12-14,Spacious 2BR near Botanic Garden,74777,Niki & Colin,Entire place,46,2018-06-19,0.52,38,55.2,0.6890412891324066,40.66888,-73.95291999999998,Brooklyn,Crown Heights,1
360400,135.0,4.726035206625513,2018-11-27,Beautiful Room in Manhattan Loft,1386983,Candice,Private room,214,2019-06-02,2.45,167,256.8,0.8800406829443573,40.74553,-73.98943,Manhattan,Midtown,1
361803,115.0,4.615536308543665,2017-10-10,"Luxury, Adorable Studio Apartment",1562039,Jennifer,Shared room,12,2018-04-15,0.14,0,14.4,0.8444858453461391,40.77584,-73.9502,Manhattan,Upper East Side,1
364275,72.0,4.277270042634628,2018-12-29,Den of Zen at The Denizen Bushwick,1840564,Rico,Private room,156,2019-07-04,1.8,110,187.2,0.7143487502628879,40.70507,-73.9353,Brooklyn,Williamsburg,1
382523,160.0,4.041603527681983,2018-04-20,A cozy Red Room with private bathroom,732535,William,Private room,10,2018-10-24,0.12,359,12.0,0.6739529541325071,40.80491,-73.94866,Manhattan,Harlem,1
385190,75.0,3.541233640981411,2018-12-01,"Beautiful 1 bdrm, Inwood Manhattan",1928213,Brace,Private room,20,2019-06-06,0.28,0,24.0,0.7687629594347452,40.87039,-73.91611,Manhattan,Inwood,1
387377,165.0,3.5161825379484184,2018-11-28,THERE'S NO PLACE LIKE HOME.........,390251,Lilly,Entire place,70,2019-06-03,0.8,15,84.0,0.6893498082571919,40.80151,-73.9522,Manhattan,Harlem,1
393016,104.0,3.518919533198477,2018-10-30,Your Times Square Sanctuary,1303029,Kristina,Private room,133,2019-05-05,1.51,147,159.6,0.7142771453583076,40.76013,-73.99006999999997,Manhattan,Hell's Kitchen,1
396636,135.0,3.4030113104416366,2018-11-10,Stylish Designer Studio with Piano,1981742,Daniel,Entire place,38,2019-05-16,0.44,253,45.6,0.7403791551074963,40.83091,-73.94223000000002,Manhattan,Harlem,1
397420,85.0,3.92721569626033,2017-03-02,New York Host who knows The Most,1985717,Darktalia,Private room,6,2017-09-05,0.07,363,7.1999999999999975,0.6093333842429695,40.82703,-73.94311,Manhattan,Harlem,1
399946,90.0,3.4137423477028466,2018-11-10,Light Superhosted Chill LES Apt,1996265,David,Private room,67,2019-05-16,0.77,301,80.39999999999998,0.7741822177716391,40.72123,-73.98996,Manhattan,Lower East Side,1
400466,150.0,4.600261278769094,2016-04-07,"Bright Brooklyn Flat w/Park Views, 30 day minimum",1985759,Esther,Entire place,32,2016-10-11,0.37,50,38.4,0.8982540093755323,40.66009,-73.96236999999998,Brooklyn,Prospect-Lefferts Gardens,1
401579,298.0,4.445033545322561,2018-12-18,"ECO-APT, free YOGA, 2 new bedrooms. Best location!",462379,Loretta,Entire place,131,2019-06-23,1.84,296,157.2,0.6845509786331376,40.67939000000001,-73.99398000000002,Brooklyn,Carroll Gardens,1
406992,145.0,3.088515982803121,2016-04-18,Family friendly Williamsburg Apt for Vacation!,1952186,Erin,Entire place,7,2016-10-22,0.08,270,8.4,0.6364206524271948,40.71121,-73.94669,Brooklyn,Williamsburg,1
409262,300.0,4.687377566612264,2018-08-11,"Family friendly,  steps to subway, large garden :)",1621363,Elizabeth,Entire place,23,2019-02-14,0.26,312,27.6,0.8396060333895863,40.68599,-73.98826,Brooklyn,Boerum Hill,1
411525,120.0,3.842605461686257,2018-11-11,Beautiful Room + Private Balcony,1697784,Jonathan,Private room,62,2019-05-17,0.7,15,74.39999999999998,0.7002122898068842,40.71472,-73.96225,Brooklyn,Williamsburg,1
413504,119.0,3.3534254662124945,2018-12-08,Perfect NYC/Williamsburg Location,1286417,Omri,Private room,137,2019-06-13,1.57,296,164.4,0.7480589520191293,40.71348,-73.94447,Brooklyn,Williamsburg,1
414801,500.0,3.9063833126519856,2018-09-18,Industrial Brooklyn Loft with Tree-Lined Windows,319077,Shell,Entire place,54,2019-03-24,0.65,365,64.8,0.7473186168968295,40.68722,-73.96289,Brooklyn,Clinton Hill,1
419373,90.0,4.6035238580134274,2018-12-25,Stylish Loft w/Lovely Backyard,2085639,Eada,Entire place,206,2019-06-30,2.4,236,247.2,0.9333188594565912,40.68838,-73.94193,Brooklyn,Bedford-Stuyvesant,1
422040,99.0,4.2105214349987525,2017-02-05,Gorgeous ! Best Location in NYC !,1090764,Lynda,Private room,27,2017-08-11,0.31,189,32.4,0.732887205523078,40.77995,-73.98342,Manhattan,Upper West Side,1
424889,129.0,4.811415900177181,2014-11-15,Sunny and Zen W. Village Studio of Your Own,2076827,Shelley,Entire place,5,2015-05-21,0.09,0,6.0,0.7053645229093384,40.73041,-74.00498,Manhattan,West Village,1
430665,250.0,4.02379305979613,2014-02-16,Lux One-bed Central Park View UWS,2141109,Kishore,Entire place,8,2014-08-22,0.09,0,9.6,0.6837294217789406,40.79234,-73.96481999999997,Manhattan,Upper West Side,1
433914,70.0,3.7176721265472414,2018-12-12,1 Bedroom Apt - Close to JFK & City,1906804,Terrance,Entire place,40,2019-06-17,0.46,273,48.0,0.6776843882573332,40.65408,-73.87883000000002,Brooklyn,East New York,1
437352,105.0,3.5335923195748373,2018-06-27,Fantastic 2BR in Brooklyn's Best Area,290662,Seth,Entire place,15,2018-12-31,0.17,219,18.0,0.6807219574522272,40.67078,-73.98815,Brooklyn,Park Slope,1
438513,150.0,3.4025160496706865,2018-12-11,Big Beautiful Brooklyn Apt @ Park!,2177462,Marc,Entire place,87,2019-06-16,1.0,73,104.4,0.7792226696472099,40.65814,-73.96181,Brooklyn,Prospect-Lefferts Gardens,1
447766,100.0,3.7377707376060174,2014-02-15,"Great 1 BR Apt in Kips Bay, NY",1109143,Mark,Private room,1,2014-08-21,0.02,6,1.2,0.6867354800834222,40.73903,-73.97975,Manhattan,Kips Bay,1
453255,225.0,3.5090464587234647,2018-10-24,"Exciting Lower East Side, Loft Life",2252261,Stephanie,Entire place,13,2019-04-29,0.15,195,15.6,0.6252574499262413,40.71986,-73.9869,Manhattan,Lower East Side,1
458377,229.0,3.279591912335281,2018-11-22,Bright Spacious 2 Bedroom/5 Room - wRoof Deck,346366,Sarah,Entire place,12,2019-05-28,0.15,319,14.4,0.7820559966007833,40.70147,-73.94378,Brooklyn,Williamsburg,1
462454,89.0,4.229607186684996,2017-09-18,Beautiful Lower East Side Apt! Women only.,2298239,Sunserae,Private room,4,2018-03-24,0.06,0,4.8,0.768551851910741,40.71746,-73.98782,Manhattan,Lower East Side,1
466457,100.0,4.171300597619505,2018-12-26,"Bright, Bedstuy Gem",2316542,Nicole Lavonne,Entire place,182,2019-07-01,2.15,220,218.4,0.6491298648458769,40.68944000000001,-73.9376,Brooklyn,Bedford-Stuyvesant,1
471914,110.0,4.662689442878348,2018-10-21,Brooklyn one-bedroom right by Prospect Park!,2147438,Stephen,Private room,12,2019-04-26,0.16,330,14.4,0.8873579175133885,40.65955,-73.96066,Brooklyn,Prospect-Lefferts Gardens,1
473777,155.0,3.124189284259569,2016-08-16,Bright Modern Artist's Apartment,2348973,Koren,Entire place,10,2017-02-19,0.12,0,12.0,0.7510428122151498,40.71285,-73.94383,Brooklyn,Williamsburg,1
475216,100.0,4.3365020518580195,2015-01-21,Studio Apt in Park Slope- Brooklyn!,2355439,Kara,Entire place,17,2015-07-27,0.2,0,20.4,0.6471968384754029,40.66387,-73.99077,Brooklyn,Sunset Park,1
478385,135.0,4.843055557422372,2018-12-24,Sunny Midtown East Apt w/ a Loft!!!,2368133,Jimmy,Entire place,134,2019-06-29,1.56,236,160.79999999999995,0.9348388760223124,40.74428,-73.97809000000002,Manhattan,Kips Bay,1
479263,145.0,3.0956532590118018,2018-07-16,Mini Loft Williamsburg Bkln-Bedford,2373905,Jaime,Entire place,36,2019-01-19,0.42,342,43.2,0.6749744406030013,40.7182,-73.95763000000002,Brooklyn,Williamsburg,1
481022,125.0,3.8405165119200686,2018-12-17,Super Cute Junior 1BR in LES!!,2382189,Candice,Entire place,261,2019-06-22,3.24,212,313.2,0.6268442181181616,40.7195,-73.98021999999997,Manhattan,Lower East Side,1
482765,100.0,4.167157244343614,2018-12-25,Beautiful Brooklyn Brownstone,2389885,Megan,Private room,112,2019-06-30,1.3,12,134.4,0.6801161261650917,40.68834,-73.97875,Brooklyn,Fort Greene,1
490278,99.0,3.527959122299226,2017-08-27,Lovely 1BR - Midtown East by metro!,2424873,A.B.,Entire place,30,2018-03-02,0.35,317,36.0,0.7819552888597059,40.75632,-73.96464,Manhattan,Midtown,1
491529,220.0,3.005812309245044,2018-11-11,3 bdrm family friendly home in central Park Slope,2429432,Julie,Entire place,27,2019-05-17,0.45,68,32.4,0.7574871720724599,40.67211,-73.976,Brooklyn,Park Slope,1
491942,150.0,3.177609309397043,2016-04-05,Renovated Spacious 1BR Upper West,1995093,Carly,Entire place,24,2016-10-09,0.3,0,28.8,0.6878847958459104,40.79183,-73.97171999999998,Manhattan,Upper West Side,1
491977,165.0,3.5505381820971476,2018-11-05,Stylish Large 1bd APT in Chinatown/Tribeca NYC,2431528,Christine,Entire place,22,2019-05-11,0.26,316,26.4,0.6712613672922375,40.71456,-73.99978,Manhattan,Chinatown,1
495348,160.0,4.66550661148421,2012-09-25,Classic Brooklyn Brownstone,2389885,Megan,Entire place,2,2013-03-31,0.03,34,2.4,0.7282069759842865,40.69011,-73.97691,Brooklyn,Fort Greene,1
